ROI net sum

Spectrum                                      Si    P   Ar   Ni    Zn    Ga   Rh
20230626_CVD_2808_60s_20x20ptsdet_1_17_8  326226 7360  235  987   344 20691 8657
20230626_CVD_2808_60s_20x20ptsdet_1_17_9  327034 7391  257 1054   429 20621 8731
20230626_CVD_2808_60s_20x20ptsdet_1_18_0  329012 7388  264 1068   309 20857 8741
20230626_CVD_2808_60s_20x20ptsdet_1_18_1  328264 7259  254  996   457 20946 8775
20230626_CVD_2808_60s_20x20ptsdet_1_18_10 328226 7133  237  968   379 20646 8702
20230626_CVD_2808_60s_20x20ptsdet_1_18_11 328023 7394  216 1054   340 20793 8834
20230626_CVD_2808_60s_20x20ptsdet_1_18_12 329304 7389  273 1013   264 20725 9008
20230626_CVD_2808_60s_20x20ptsdet_1_18_13 328345 7385  201 1115   298 21003 8817
20230626_CVD_2808_60s_20x20ptsdet_1_18_14 328850 7214  219 1063   359 20849 8707
20230626_CVD_2808_60s_20x20ptsdet_1_18_15 327783 7337  243 1047   361 21028 8977
20230626_CVD_2808_60s_20x20ptsdet_1_18_16 328245 7437  241  991   244 20526 8824
20230626_CVD_2808_60s_20x20ptsdet_1_18_17 328553 7422  262 1087   301 20648 8549
20230626_CVD_2808_60s_20x20ptsdet_1_18_18 327914 7269  239 1003   322 20414 8863
20230626_CVD_2808_60s_20x20ptsdet_1_18_19 326461 7361  286 1055   337 20655 8945
20230626_CVD_2808_60s_20x20ptsdet_1_18_2  329779 7281  253  991   321 21205 8854
20230626_CVD_2808_60s_20x20ptsdet_1_18_3  329759 7224  213 1113   404 20720 8991
20230626_CVD_2808_60s_20x20ptsdet_1_18_4  328358 7368  234 1048   300 20824 8758
20230626_CVD_2808_60s_20x20ptsdet_1_18_5  327355 7234  254  978   294 20674 8918
20230626_CVD_2808_60s_20x20ptsdet_1_18_6  328427 7497  280 1030   426 20714 8730
20230626_CVD_2808_60s_20x20ptsdet_1_18_7  326513 7506  293 1064   370 20518 8825
20230626_CVD_2808_60s_20x20ptsdet_1_18_8  326941 7326  278 1024   298 20446 9081
20230626_CVD_2808_60s_20x20ptsdet_1_18_9  327001 7369  261 1116   297 20619 8619
20230626_CVD_2808_60s_20x20ptsdet_1_19_0  327354 7408  263 1044   275 20835 8732
20230626_CVD_2808_60s_20x20ptsdet_1_19_1  328387 7285  269 1103   478 20516 8523
20230626_CVD_2808_60s_20x20ptsdet_1_19_10 326010 7339  219 1189   455 20739 8960
20230626_CVD_2808_60s_20x20ptsdet_1_19_11 324366 7412  243 1112   452 20572 8872
20230626_CVD_2808_60s_20x20ptsdet_1_19_12 325241 7322  213 1107   283 20975 8856
20230626_CVD_2808_60s_20x20ptsdet_1_19_13 326027 7307  247  997   284 20523 8817
20230626_CVD_2808_60s_20x20ptsdet_1_19_14 326425 7389  276 1050   303 20666 8859
20230626_CVD_2808_60s_20x20ptsdet_1_19_15 326904 7311  268  982   297 20699 8943
20230626_CVD_2808_60s_20x20ptsdet_1_19_16 327776 7297  235 1035   229 20643 8802
20230626_CVD_2808_60s_20x20ptsdet_1_19_17 327904 7198  259 1125   226 21073 8929
20230626_CVD_2808_60s_20x20ptsdet_1_19_18 325873 7322  242 1143   472 20737 8766
20230626_CVD_2808_60s_20x20ptsdet_1_19_19 325089 7287  275 1110   316 20742 8723
20230626_CVD_2808_60s_20x20ptsdet_1_19_2  328336 7277  257 1031   299 20225 8863
20230626_CVD_2808_60s_20x20ptsdet_1_19_3  329338 7291  273 1181   281 20519 8841
