Net counts

Spectrum                                      Si     P    Ar    Ni     Zn     Ga    Rh
20230628_CVD_2546_60s_20x20ptsdet_1_2_11  236750 29802    55   286     17 112713  9293
20230628_CVD_2546_60s_20x20ptsdet_1_2_12  236491 29475    61   168    139 113316  9181
20230628_CVD_2546_60s_20x20ptsdet_1_2_13  236422 29459    73   213      0 112549  9283
20230628_CVD_2546_60s_20x20ptsdet_1_2_14  235646 29899    88   135      0 112602  9370
20230628_CVD_2546_60s_20x20ptsdet_1_2_15  236402 30074    85   137     43 112896  9478
20230628_CVD_2546_60s_20x20ptsdet_1_2_16  235558 29572    92   135      0 112501  9149
20230628_CVD_2546_60s_20x20ptsdet_1_2_17  235558 29845    39   128      0 112619  9292
20230628_CVD_2546_60s_20x20ptsdet_1_2_18  235276 29635    89   119      0 113322  9419
20230628_CVD_2546_60s_20x20ptsdet_1_2_19  236972 29724    26   197      0 112195  9481
20230628_CVD_2546_60s_20x20ptsdet_1_2_2   236344 29655     0   255      0 112737  9258
20230628_CVD_2546_60s_20x20ptsdet_1_2_3   236080 29642    76   245      0 112936  9090
20230628_CVD_2546_60s_20x20ptsdet_1_2_4   234450 29721    56   137      0 113032  8866
20230628_CVD_2546_60s_20x20ptsdet_1_2_5   236796 29421    56   165      0 113219  8788
20230628_CVD_2546_60s_20x20ptsdet_1_2_6   235631 29413    76   193      0 112112  9324
20230628_CVD_2546_60s_20x20ptsdet_1_2_7   235195 29671    72   266      0 113385  9184
20230628_CVD_2546_60s_20x20ptsdet_1_2_8   235086 29665   108   147      0 113068  9161
20230628_CVD_2546_60s_20x20ptsdet_1_2_9   235363 29555    75   205      0 112579  9048
20230628_CVD_2546_60s_20x20ptsdet_1_3_0   235712 29297    81   243      0 113060  9450
20230628_CVD_2546_60s_20x20ptsdet_1_3_1   236500 29878    26   143      0 113087  9411
20230628_CVD_2546_60s_20x20ptsdet_1_3_10  235560 29829   125   165      0 112503  9372
20230628_CVD_2546_60s_20x20ptsdet_1_3_11  236405 29549    60   225      0 112815  9232
20230628_CVD_2546_60s_20x20ptsdet_1_3_12  235714 29648    63   171      0 113232  9218
20230628_CVD_2546_60s_20x20ptsdet_1_3_13  235765 29665    97    79     31 113592  9218
20230628_CVD_2546_60s_20x20ptsdet_1_3_14  236045 29866    35   175      0 113290  9467
20230628_CVD_2546_60s_20x20ptsdet_1_3_15  235960 29517   115   238      0 112856  8960
20230628_CVD_2546_60s_20x20ptsdet_1_3_16  236940 29548    42   176     51 113390  9067
20230628_CVD_2546_60s_20x20ptsdet_1_3_17  235598 29708    49   147      0 112149  9125
20230628_CVD_2546_60s_20x20ptsdet_1_3_18  235283 29463   129   215      0 112052  9127
20230628_CVD_2546_60s_20x20ptsdet_1_3_19  235775 29560    33   158      0 112247  8996
20230628_CVD_2546_60s_20x20ptsdet_1_3_2   236551 29563    66   317      0 112947  9324
20230628_CVD_2546_60s_20x20ptsdet_1_3_3   235953 29806    96   189      0 112611  9117
20230628_CVD_2546_60s_20x20ptsdet_1_3_4   236626 29537   135   207      0 112829  9493
20230628_CVD_2546_60s_20x20ptsdet_1_3_5   236058 29754   124   215     17 113362  9672
20230628_CVD_2546_60s_20x20ptsdet_1_3_6   235548 29634   157   168      0 113808  9048
20230628_CVD_2546_60s_20x20ptsdet_1_3_7   235969 29595    20   196      0 112997  9230
20230628_CVD_2546_60s_20x20ptsdet_1_3_8   236250 29505   105    97      0 112923  9119
20230628_CVD_2546_60s_20x20ptsdet_1_3_9   236232 29666   103   198      0 112637  9157
20230628_CVD_2546_60s_20x20ptsdet_1_4_0   235279 29602    89   138      0 112310  9274
20230628_CVD_2546_60s_20x20ptsdet_1_4_1   235016 29667    77    68      0 113245  9166
20230628_CVD_2546_60s_20x20ptsdet_1_4_10  236754 29573    21   234      0 114041  9632
20230628_CVD_2546_60s_20x20ptsdet_1_4_11  236323 30050   123   158      0 113463  9026
20230628_CVD_2546_60s_20x20ptsdet_1_4_12  236603 29663   113   244      0 113376  9654
20230628_CVD_2546_60s_20x20ptsdet_1_4_13  236407 29910   117   256      0 113903  9087
20230628_CVD_2546_60s_20x20ptsdet_1_4_14  236517 29372   100   135      0 113183  9440
20230628_CVD_2546_60s_20x20ptsdet_1_4_15  236627 29811    89   133      0 113644  9537
20230628_CVD_2546_60s_20x20ptsdet_1_4_16  236372 29804    79   126      0 112873  9226
20230628_CVD_2546_60s_20x20ptsdet_1_4_17  236026 29442    50   342      0 113616  9246
20230628_CVD_2546_60s_20x20ptsdet_1_4_18  236084 29638    87   215      0 113318  9322
20230628_CVD_2546_60s_20x20ptsdet_1_4_19  236551 29260    46   144      0 112862  9258
20230628_CVD_2546_60s_20x20ptsdet_1_4_2   235171 29184    79   265      0 112599  9103
20230628_CVD_2546_60s_20x20ptsdet_1_4_3   235601 29903    35   298      0 113100  9203
