Net counts

Spectrum                                      Si     P    Ar   Ni      Zn     Ga   Rh
20230711_CVD_2546_60s_20x20ptsdet_1_19_3  227275 27690   111  663       0 105226 2496
20230711_CVD_2546_60s_20x20ptsdet_1_19_4  227368 28088    69  712       0 105790 2561
20230711_CVD_2546_60s_20x20ptsdet_1_19_5  227220 28319    40  649       0 105209 2576
20230711_CVD_2546_60s_20x20ptsdet_1_19_6  226320 27822   108  647       0 105039 2585
20230711_CVD_2546_60s_20x20ptsdet_1_19_7  226875 28390    89  604       0 105676 2586
20230711_CVD_2546_60s_20x20ptsdet_1_19_8  226677 27692    64  656       0 105229 2493
20230711_CVD_2546_60s_20x20ptsdet_1_19_9  226330 27742   135  684       0 105717 2693
20230711_CVD_2546_60s_20x20ptsdet_1_1_0   226285 27721    94  748       0 103483 2309
20230711_CVD_2546_60s_20x20ptsdet_1_1_1   225710 28023   129  719       0 103733 2406
20230711_CVD_2546_60s_20x20ptsdet_1_1_10  223346 27540    68  630       0 103000 2247
20230711_CVD_2546_60s_20x20ptsdet_1_1_11  221736 27623   100  639       0 102568 2320
20230711_CVD_2546_60s_20x20ptsdet_1_1_12  221110 27358    38  613       0 101799 2353
20230711_CVD_2546_60s_20x20ptsdet_1_1_13  220354 27361    52  699       0 101657 2324
20230711_CVD_2546_60s_20x20ptsdet_1_1_14  222617 27680   119  678       0 101666 2300
20230711_CVD_2546_60s_20x20ptsdet_1_1_15  222431 27640    38  603       0 102998 2374
20230711_CVD_2546_60s_20x20ptsdet_1_1_16  220934 27480   107  623       0 101598 2270
20230711_CVD_2546_60s_20x20ptsdet_1_1_17  220907 27584    46  656       0 101505 2295
20230711_CVD_2546_60s_20x20ptsdet_1_1_18  220505 27558   130  632       0 101833 2195
20230711_CVD_2546_60s_20x20ptsdet_1_1_19  221723 27254    58  698       0 101595 2319
20230711_CVD_2546_60s_20x20ptsdet_1_1_2   222411 27649    91  595       0 103795 2399
20230711_CVD_2546_60s_20x20ptsdet_1_1_3   225123 27933    61  600       0 103154 2380
20230711_CVD_2546_60s_20x20ptsdet_1_1_4   225409 27752    84  713       0 104414 2466
20230711_CVD_2546_60s_20x20ptsdet_1_1_5   224818 28069    90  615       0 103768 2458
20230711_CVD_2546_60s_20x20ptsdet_1_1_6   223682 27758    81  647       0 103308 2427
20230711_CVD_2546_60s_20x20ptsdet_1_1_7   223642 27954    82  697       0 103139 2383
20230711_CVD_2546_60s_20x20ptsdet_1_1_8   225895 28097    47  577       0 104719 2341
20230711_CVD_2546_60s_20x20ptsdet_1_1_9   225658 27809    89  613       0 103965 2263
20230711_CVD_2546_60s_20x20ptsdet_1_2_0   223766 27688    99  672       0 103334 2383
20230711_CVD_2546_60s_20x20ptsdet_1_2_1   223674 27715   103  580       0 102960 2495
20230711_CVD_2546_60s_20x20ptsdet_1_2_10  222395 27333    67  635       0 103200 2299
20230711_CVD_2546_60s_20x20ptsdet_1_2_11  227678 28435    99  604       0 105466 2394
20230711_CVD_2546_60s_20x20ptsdet_1_2_12  227926 28106    78  670       0 106330 2410
20230711_CVD_2546_60s_20x20ptsdet_1_2_13  228590 28457   140  753       0 106855 2603
20230711_CVD_2546_60s_20x20ptsdet_1_2_14  227504 28454    56  688       0 106981 2441
20230711_CVD_2546_60s_20x20ptsdet_1_2_15  228662 28303   139  716       0 106277 2410
20230711_CVD_2546_60s_20x20ptsdet_1_2_16  228519 28025    70  578       0 105693 2416
20230711_CVD_2546_60s_20x20ptsdet_1_2_17  226455 28563   103  672       0 105567 2342
20230711_CVD_2546_60s_20x20ptsdet_1_2_18  227775 28271    78  647       0 106100 2657
20230711_CVD_2546_60s_20x20ptsdet_1_2_19  226921 28306    83  680       0 105833 2543
20230711_CVD_2546_60s_20x20ptsdet_1_2_2   223326 27601    70  573       0 102755 2319
20230711_CVD_2546_60s_20x20ptsdet_1_2_3   223469 27945   115  652       0 102850 2379
20230711_CVD_2546_60s_20x20ptsdet_1_2_4   223901 27822    85  635       0 103048 2303
20230711_CVD_2546_60s_20x20ptsdet_1_2_5   224409 27508    74  690       0 103259 2515
20230711_CVD_2546_60s_20x20ptsdet_1_2_6   223442 27940    88  597       0 103630 2402
20230711_CVD_2546_60s_20x20ptsdet_1_2_7   222138 27974    27  612       0 102622 2367
20230711_CVD_2546_60s_20x20ptsdet_1_2_8   222111 27672    76  706       0 102679 2203
20230711_CVD_2546_60s_20x20ptsdet_1_2_9   222239 27653    97  650       0 102665 2428
20230711_CVD_2546_60s_20x20ptsdet_1_3_0   226647 28105    90  666       0 105188 2394
20230711_CVD_2546_60s_20x20ptsdet_1_3_1   226724 28168    48  669       0 105140 2548
20230711_CVD_2546_60s_20x20ptsdet_1_3_10  226793 28129    78  576       0 106091 2422
20230711_CVD_2546_60s_20x20ptsdet_1_3_11  227564 28320   153  598       0 104492 2428
20230711_CVD_2546_60s_20x20ptsdet_1_3_12  226483 28039    79  676       0 104548 2431
20230711_CVD_2546_60s_20x20ptsdet_1_3_13  226652 27947    53  707       0 105190 2548
20230711_CVD_2546_60s_20x20ptsdet_1_3_14  226564 28303    79  627       0 105252 2396
20230711_CVD_2546_60s_20x20ptsdet_1_3_15  226248 28079    44  641       0 105529 2512
20230711_CVD_2546_60s_20x20ptsdet_1_3_16  226886 28162    47  676       0 105154 2518
20230711_CVD_2546_60s_20x20ptsdet_1_3_17  226656 27939    88  728       0 105238 2625
20230711_CVD_2546_60s_20x20ptsdet_1_3_18  226787 27906    14  698       0 105460 2579
20230711_CVD_2546_60s_20x20ptsdet_1_3_19  227148 28379   102  763       0 105653 2345
20230711_CVD_2546_60s_20x20ptsdet_1_3_2   226974 28350   168  671       0 104817 2498
20230711_CVD_2546_60s_20x20ptsdet_1_3_3   226881 28066    49  590       0 105796 2505
