ROI backgr, sum

Spectrum                                       Si       P     Ar      Ni       Zn       Ga      Rh
20230711_CVD_2546_60s_20x20ptsdet_1_18_3     -138    -106    -32   -1022    -1745    -2132    -872
20230711_CVD_2546_60s_20x20ptsdet_1_18_4     -133    -106    -22   -1019    -1766    -2156    -780
20230711_CVD_2546_60s_20x20ptsdet_1_18_5     -133    -109    -42    -957    -1685    -2124    -794
20230711_CVD_2546_60s_20x20ptsdet_1_18_6     -154    -125    -31   -1006    -1681    -2081    -766
20230711_CVD_2546_60s_20x20ptsdet_1_18_7     -117     -91    -32    -949    -1634    -2068    -828
20230711_CVD_2546_60s_20x20ptsdet_1_18_8     -136    -106    -50    -953    -1589    -2044    -796
20230711_CVD_2546_60s_20x20ptsdet_1_18_9     -134    -101    -30    -997    -1700    -2100    -707
20230711_CVD_2546_60s_20x20ptsdet_1_19_0     -125     -92    -15   -1003    -1639    -2048    -763
20230711_CVD_2546_60s_20x20ptsdet_1_19_1     -121     -95    -31    -993    -1748    -2109    -750
20230711_CVD_2546_60s_20x20ptsdet_1_19_10    -121     -92    -38    -965    -1639    -2063    -795
20230711_CVD_2546_60s_20x20ptsdet_1_19_11    -130     -98    -20    -933    -1667    -1988    -800
20230711_CVD_2546_60s_20x20ptsdet_1_19_12    -133    -102    -26   -1031    -1773    -2139    -801
20230711_CVD_2546_60s_20x20ptsdet_1_19_13    -134    -108    -28    -996    -1753    -2140    -723
20230711_CVD_2546_60s_20x20ptsdet_1_19_14    -129    -101    -24    -998    -1742    -2072    -743
20230711_CVD_2546_60s_20x20ptsdet_1_19_15    -137    -111    -33    -991    -1678    -2100    -769
20230711_CVD_2546_60s_20x20ptsdet_1_19_16    -125     -92    -19    -969    -1754    -2151    -724
20230711_CVD_2546_60s_20x20ptsdet_1_19_17    -138    -109    -28   -1006    -1762    -2137    -787
20230711_CVD_2546_60s_20x20ptsdet_1_19_18    -128     -93    -24    -988    -1692    -2113    -796
20230711_CVD_2546_60s_20x20ptsdet_1_19_19    -128    -104    -33   -1021    -1735    -2040    -776
20230711_CVD_2546_60s_20x20ptsdet_1_19_2     -124    -100    -34    -989    -1628    -1943    -691
20230711_CVD_2546_60s_20x20ptsdet_1_19_3     -131    -104    -41    -996    -1742    -2095    -748
