ROI net sum

Spectrum                                      Si     P   Ar   Ni    Zn    Ga   Rh
20230711_CVD_2546_60s_20x20ptsdet_1_1_0   205102 25269  241 1085   431 85066 2402
20230711_CVD_2546_60s_20x20ptsdet_1_1_1   204652 25594  274 1029   442 85373 2447
20230711_CVD_2546_60s_20x20ptsdet_1_1_10  202428 25126  226 1005   354 84463 2315
20230711_CVD_2546_60s_20x20ptsdet_1_1_11  200819 25128  263  955   295 83955 2358
20230711_CVD_2546_60s_20x20ptsdet_1_1_12  200585 24901  229  938   410 83800 2438
20230711_CVD_2546_60s_20x20ptsdet_1_1_13  199862 24902  260 1069   388 83617 2431
20230711_CVD_2546_60s_20x20ptsdet_1_1_14  201973 25366  261 1071   480 83537 2376
20230711_CVD_2546_60s_20x20ptsdet_1_1_15  201523 25144  225  987   378 84617 2504
20230711_CVD_2546_60s_20x20ptsdet_1_1_16  200345 25124  301  945   423 83491 2376
20230711_CVD_2546_60s_20x20ptsdet_1_1_17  200599 25139  212  995   345 83371 2302
20230711_CVD_2546_60s_20x20ptsdet_1_1_18  200044 25128  294  964   350 83151 2320
20230711_CVD_2546_60s_20x20ptsdet_1_1_19  201305 24888  240 1002   428 83571 2352
20230711_CVD_2546_60s_20x20ptsdet_1_1_2   201968 25109  252  949   337 84896 2362
20230711_CVD_2546_60s_20x20ptsdet_1_1_3   204074 25401  248  927   337 84692 2362
20230711_CVD_2546_60s_20x20ptsdet_1_1_4   204134 25403  223 1036   382 85344 2424
20230711_CVD_2546_60s_20x20ptsdet_1_1_5   204063 25664  234 1004   405 84843 2647
20230711_CVD_2546_60s_20x20ptsdet_1_1_6   202770 25282  254 1009   436 84619 2387
20230711_CVD_2546_60s_20x20ptsdet_1_1_7   202910 25652  252 1060   377 84488 2344
20230711_CVD_2546_60s_20x20ptsdet_1_1_8   204698 25542  223  990   378 85883 2386
20230711_CVD_2546_60s_20x20ptsdet_1_1_9   204460 25423  241  942   307 85335 2347
20230711_CVD_2546_60s_20x20ptsdet_1_2_0   202961 25202  235 1029   422 84911 2376
20230711_CVD_2546_60s_20x20ptsdet_1_2_1   202831 25259  239  923   445 84878 2476
20230711_CVD_2546_60s_20x20ptsdet_1_2_10  201718 24925  249  978   427 84941 2310
20230711_CVD_2546_60s_20x20ptsdet_1_2_11  206347 25968  254 1014   416 86663 2469
20230711_CVD_2546_60s_20x20ptsdet_1_2_12  206314 25554  280 1050   480 87246 2469
20230711_CVD_2546_60s_20x20ptsdet_1_2_13  207180 26000  262 1078   367 87553 2619
20230711_CVD_2546_60s_20x20ptsdet_1_2_14  206373 25911  210 1023   428 87696 2472
20230711_CVD_2546_60s_20x20ptsdet_1_2_15  207206 25894  252 1009   406 87082 2541
20230711_CVD_2546_60s_20x20ptsdet_1_2_16  207262 25671  235  960   355 86704 2445
20230711_CVD_2546_60s_20x20ptsdet_1_2_17  205304 26047  270 1031   405 86460 2341
20230711_CVD_2546_60s_20x20ptsdet_1_2_18  206540 25755  256  999   402 87047 2605
20230711_CVD_2546_60s_20x20ptsdet_1_2_19  206056 25804  234 1039   485 87023 2496
20230711_CVD_2546_60s_20x20ptsdet_1_2_2   202788 25246  224  969   375 84360 2350
20230711_CVD_2546_60s_20x20ptsdet_1_2_3   202589 25362  274  935   355 84372 2309
20230711_CVD_2546_60s_20x20ptsdet_1_2_4   202850 25372  250 1015   503 84781 2354
20230711_CVD_2546_60s_20x20ptsdet_1_2_5   203385 25088  248 1040   316 84646 2599
20230711_CVD_2546_60s_20x20ptsdet_1_2_6   202347 25409  241  909   257 84867 2439
20230711_CVD_2546_60s_20x20ptsdet_1_2_7   201566 25481  244 1010   384 84458 2423
20230711_CVD_2546_60s_20x20ptsdet_1_2_8   201269 25275  267 1069   388 84081 2257
20230711_CVD_2546_60s_20x20ptsdet_1_2_9   201499 25153  254 1016   331 84319 2437
20230711_CVD_2546_60s_20x20ptsdet_1_3_0   205450 25664  245 1087   454 86497 2340
20230711_CVD_2546_60s_20x20ptsdet_1_3_1   205521 25693  232 1056   485 86130 2481
20230711_CVD_2546_60s_20x20ptsdet_1_3_10  205914 25740  264 1033   513 86894 2352
20230711_CVD_2546_60s_20x20ptsdet_1_3_11  206351 25709  271  977   431 85761 2500
20230711_CVD_2546_60s_20x20ptsdet_1_3_12  205547 25560  242 1029   359 85989 2335
20230711_CVD_2546_60s_20x20ptsdet_1_3_13  205450 25602  251 1051   445 86130 2553
20230711_CVD_2546_60s_20x20ptsdet_1_3_14  205327 25811  267 1014   469 86498 2464
20230711_CVD_2546_60s_20x20ptsdet_1_3_15  205527 25739  248  981   464 86470 2543
20230711_CVD_2546_60s_20x20ptsdet_1_3_16  205813 25776  258  982   221 86235 2523
20230711_CVD_2546_60s_20x20ptsdet_1_3_17  205592 25553  258 1039   364 86044 2645
20230711_CVD_2546_60s_20x20ptsdet_1_3_18  205730 25391  237 1023   489 86869 2637
20230711_CVD_2546_60s_20x20ptsdet_1_3_19  206035 25846  254 1046   329 86272 2419
20230711_CVD_2546_60s_20x20ptsdet_1_3_2   205765 25857  283  976   315 86019 2509
20230711_CVD_2546_60s_20x20ptsdet_1_3_3   205774 25704  256  993   420 86668 2577
20230711_CVD_2546_60s_20x20ptsdet_1_3_4   205629 25636  266  956   302 86651 2534
20230711_CVD_2546_60s_20x20ptsdet_1_3_5   204579 25256  254 1029   464 86643 2383
20230711_CVD_2546_60s_20x20ptsdet_1_3_6   205474 25628  258 1074   470 86220 2431
20230711_CVD_2546_60s_20x20ptsdet_1_3_7   206131 25467  234 1033   424 86498 2454
20230711_CVD_2546_60s_20x20ptsdet_1_3_8   205966 25490  244 1156   457 85730 2502
20230711_CVD_2546_60s_20x20ptsdet_1_3_9   205596 25589  251  975   330 85973 2395
20230711_CVD_2546_60s_20x20ptsdet_1_4_0   205125 25803  264 1151   660 86851 2610
20230711_CVD_2546_60s_20x20ptsdet_1_4_1   204914 25355  272 1012   337 86163 2565
20230711_CVD_2546_60s_20x20ptsdet_1_4_10  206653 25768  259 1101   459 87906 2388
20230711_CVD_2546_60s_20x20ptsdet_1_4_11  207431 25543  255 1056   312 87740 2405
20230711_CVD_2546_60s_20x20ptsdet_1_4_12  207570 25944  273 1045   356 86872 2591
20230711_CVD_2546_60s_20x20ptsdet_1_4_13  207714 26226  251 1000   401 87006 2546
20230711_CVD_2546_60s_20x20ptsdet_1_4_14  207344 25632  273  977   338 86570 2441
20230711_CVD_2546_60s_20x20ptsdet_1_4_15  206543 25741  246 1013   256 86756 2539
20230711_CVD_2546_60s_20x20ptsdet_1_4_16  205648 25533  264  925   359 86592 2569
