ROI backgr, sum

Spectrum                                     Si       P     Ar       Ni       Zn       Ga       Rh
20230613_CVD_3496_60s_10x10ptsdet_2_3_1    -279    -236    -91     -994    -1732    -2256    -5977
20230613_CVD_3496_60s_10x10ptsdet_2_3_2    -272    -234    -94    -1092    -1912    -2416    -5560
20230613_CVD_3496_60s_10x10ptsdet_2_3_3    -279    -240    -83    -1113    -1909    -2372    -5514
20230613_CVD_3496_60s_10x10ptsdet_2_3_4    -281    -235    -81    -1009    -1738    -2243    -5353
20230613_CVD_3496_60s_10x10ptsdet_2_3_5    -287    -243   -101    -1021    -1785    -2293    -5257
20230613_CVD_3496_60s_10x10ptsdet_2_3_6    -265    -220   -101    -1076    -1846    -2337    -5428
20230613_CVD_3496_60s_10x10ptsdet_2_3_7    -269    -222    -89    -1003    -1746    -2222    -5395
20230613_CVD_3496_60s_10x10ptsdet_2_3_8    -274    -232    -71    -1090    -1865    -2362    -5384
20230613_CVD_3496_60s_10x10ptsdet_2_3_9    -265    -222    -79    -1075    -1884    -2408    -5368
20230613_CVD_3496_60s_10x10ptsdet_2_4_0    -289    -254   -113    -1018    -1763    -2466    -6698
20230613_CVD_3496_60s_10x10ptsdet_2_4_1    -265    -219    -80    -1090    -1843    -2431    -6001
20230613_CVD_3496_60s_10x10ptsdet_2_4_2    -283    -242   -117    -1110    -1887    -2334    -5357
20230613_CVD_3496_60s_10x10ptsdet_2_4_3    -264    -227    -97    -1096    -1870    -2301    -5405
20230613_CVD_3496_60s_10x10ptsdet_2_4_4    -287    -241   -102    -1086    -1804    -2276    -5242
20230613_CVD_3496_60s_10x10ptsdet_2_4_5    -274    -235    -78    -1035    -1723    -2330    -5457
20230613_CVD_3496_60s_10x10ptsdet_2_4_6    -262    -221    -99    -1048    -1812    -2363    -5334
20230613_CVD_3496_60s_10x10ptsdet_2_4_7    -287    -248    -74    -1084    -1786    -2344    -5354
20230613_CVD_3496_60s_10x10ptsdet_2_4_8    -262    -228    -88    -1012    -1827    -2324    -5344
20230613_CVD_3496_60s_10x10ptsdet_2_4_9    -271    -234    -89    -1062    -1891    -2346    -5287
20230613_CVD_3496_60s_10x10ptsdet_2_5_0    -281    -244   -106    -1021    -1934    -2482    -6689
20230613_CVD_3496_60s_10x10ptsdet_2_5_1    -276    -241    -95    -1061    -1808    -2326    -5879
20230613_CVD_3496_60s_10x10ptsdet_2_5_2    -281    -240    -92    -1071    -1801    -2271    -5492
20230613_CVD_3496_60s_10x10ptsdet_2_5_3    -281    -240    -87    -1058    -1709    -2301    -5426
20230613_CVD_3496_60s_10x10ptsdet_2_5_4    -258    -223    -91    -1115    -1886    -2315    -5466
20230613_CVD_3496_60s_10x10ptsdet_2_5_5    -251    -203    -64    -1024    -1835    -2256    -5398
20230613_CVD_3496_60s_10x10ptsdet_2_5_6    -270    -224   -100    -1053    -1739    -2360    -5330
20230613_CVD_3496_60s_10x10ptsdet_2_5_7    -269    -227    -84    -1088    -1795    -2250    -5465
20230613_CVD_3496_60s_10x10ptsdet_2_5_8    -256    -229    -92    -1094    -1905    -2396    -5446
20230613_CVD_3496_60s_10x10ptsdet_2_5_9    -272    -237    -94    -1084    -1883    -2491    -5318
20230613_CVD_3496_60s_10x10ptsdet_2_6_0    -285    -241   -105    -1097    -1946    -2657    -6726
20230613_CVD_3496_60s_10x10ptsdet_2_6_1    -261    -220    -70     -997    -1725    -2346    -6089
20230613_CVD_3496_60s_10x10ptsdet_2_6_2    -268    -223    -79    -1082    -1893    -2439    -5745
20230613_CVD_3496_60s_10x10ptsdet_2_6_3    -261    -214   -102     -999    -1703    -2324    -5480
20230613_CVD_3496_60s_10x10ptsdet_2_6_4    -261    -229    -70    -1030    -1836    -2328    -5471
20230613_CVD_3496_60s_10x10ptsdet_2_6_5    -262    -232   -105    -1037    -1835    -2345    -5423
20230613_CVD_3496_60s_10x10ptsdet_2_6_6    -251    -210   -101    -1127    -1940    -2386    -5425
