"channel","Energy","counts","fit","continuum","pileup","Si Ka","Si Kb","P Ka","P Kb","Ni Ka","Ni Kb","Ga Ka","Ga Kb","Ga L1","Ga L2","Ga L3","Rh L1","Rh L2","Rh L3"
279,1.827367,5300,5386.229,18.85237,1.066296e-05,4321.519,1045.004,0.8342636,0.002878781,0.0003902939,9.839881e-05,0.002996744,0.0003265863,0.00185195,0.003597539,0.004173411,0.0003800535,0.0009074167,0.002059195
280,1.837371,3857,3756.059,18.64709,1.097194e-05,2671.469,1064.891,1.032314,0.003069053,0.0003916806,9.870528e-05,0.003004844,0.0003273622,0.00178467,0.003497446,0.004061365,0.000386524,0.0009251282,0.002105402
281,1.847374,2746,2635.149,18.44181,1.129454e-05,1586.563,1028.736,1.387717,0.003278607,0.0003930747,9.901319e-05,0.003012978,0.0003281408,0.001720982,0.003401467,0.003953767,0.000393165,0.0009433673,0.002153198
282,1.857377,1976,1877.571,18.23637,1.163662e-05,914.861,942.4027,2.051413,0.00351011,0.0003944762,9.932254e-05,0.003021144,0.0003289222,0.001660636,0.003309381,0.003850383,0.0003999824,0.0009621555,0.002202659
283,1.867381,1491,1362.113,18.03094,1.200186e-05,521.6857,819.0836,3.293254,0.003766725,0.0003958852,9.963334e-05,0.003029344,0.0003297064,0.001603403,0.003220979,0.003750998,0.0004069828,0.0009815149,0.002253863
284,1.877384,1056,1002.032,17.82489,1.239183e-05,302.8541,675.7698,5.56355,0.004052263,0.0003973018,9.994561e-05,0.003037577,0.0003304934,0.001549072,0.003136069,0.003655407,0.0004141729,0.001001469,0.002306894
285,1.887387,781,742.598,17.61885,1.280596e-05,185.9338,529.4661,9.559093,0.004371489,0.000398726,0.0001002593,0.003045844,0.0003312832,0.001497451,0.003054469,0.003563421,0.0004215598,0.001022044,0.002361841
286,1.89739,589,552.7926,17.41265,1.324177e-05,124.9459,394.1429,16.27069,0.004730787,0.0004001579,0.0001005746,0.003054145,0.0003320759,0.001448363,0.002976009,0.00347486,0.0004291507,0.001043264,0.002418799
287,1.907394,390,416.1418,17.20645,1.369545e-05,92.97426,278.9653,26.97505,0.005139765,0.0004015975,0.0001008913,0.00306248,0.0003328714,0.001401645,0.002900531,0.003389556,0.0004369534,0.001065157,0.002477867
288,1.917397,255,323.4765,16.9998,1.416275e-05,75.38044,187.9492,43.12591,0.005615119,0.0004030449,0.0001012095,0.003070848,0.0003336697,0.001357147,0.002827885,0.003307353,0.0004449761,0.001087753,0.002539153
289,1.9274,241,268.4298,16.79314,1.464004e-05,64.71863,120.7884,66.10808,0.006189709,0.0004045002,0.0001015292,0.003079252,0.000334471,0.001314732,0.002757931,0.003228101,0.0004532273,0.001111082,0.002602771
290,1.937404,214,245.1983,16.58627,1.512507e-05,57.41769,74.32036,96.85173,0.006932857,0.0004059633,0.0001018504,0.003087689,0.0003352751,0.00127427,0.002690539,0.003151662,0.0004617158,0.001135177,0.002668842
291,1.947407,230,247.6781,16.37923,1.561749e-05,51.8418,44.07167,135.3621,0.007993102,0.0004074344,0.0001021731,0.003096162,0.0003360822,0.001235646,0.002625585,0.003077903,0.0004704511,0.00116007,0.002737496
292,1.95741,243,269.2248,16.17181,1.611881e-05,47.2584,25.48385,180.2858,0.009682395,0.0004089135,0.0001024974,0.003104669,0.0003368921,0.001198748,0.002562952,0.003006701,0.0004794429,0.0011858,0.00280887
293,1.967413,276,302.6585,15.96423,1.663223e-05,43.33294,14.65692,228.6766,0.0126299,0.0004104006,0.0001028233,0.003113211,0.000337705,0.001163476,0.002502532,0.00293794,0.0004887017,0.001212403,0.002883112
294,1.977417,355,340.4439,15.75659,1.716236e-05,39.89936,8.642454,276.1123,0.01804043,0.0004118959,0.0001031507,0.003121789,0.0003385208,0.001129736,0.002444222,0.002871508,0.0004982384,0.001239921,0.002960381
295,1.98742,366,375.1093,15.54895,1.771519e-05,36.86238,5.422947,317.2319,0.02808868,0.0004133994,0.0001034796,0.003130402,0.0003393396,0.00109744,0.002387924,0.002807303,0.0005080643,0.001268396,0.003040845
296,1.997423,410,399.9425,15.34096,1.829843e-05,34.15808,3.731856,346.6501,0.04645322,0.0004149111,0.0001038101,0.003139051,0.0003401614,0.001066508,0.002333548,0.002745225,0.0005181916,0.001297872,0.003124687
297,2.007427,404,409.8931,15.13294,1.892258e-05,31.73831,2.833208,360.0946,0.07893063,0.0004164311,0.0001041423,0.003147736,0.0003409861,0.001036863,0.002281006,0.002685183,0.0005286329,0.0013284,0.003212101
298,2.01743,453,402.4552,14.9243,1.960264e-05,29.56441,2.328443,355.489,0.1339652,0.0004179595,0.000104476,0.003156457,0.0003418139,0.001008436,0.002230218,0.002627087,0.0005394016,0.001360028,0.003303298
299,2.027433,422,378.1266,14.71564,2.036071e-05,27.60433,2.015093,333.5537,0.2228021,0.0004194963,0.0001048113,0.003165214,0.0003426447,0.0009811604,0.002181106,0.002570855,0.000550512,0.001392813,0.003398501
300,2.037436,379,340.0991,14.50682,2.122937e-05,25.83117,1.795875,297.5912,0.3588729,0.0004210416,0.0001051482,0.003174008,0.0003434785,0.0009549752,0.002133597,0.002516408,0.0005619788,0.00142681,0.003497955
301,2.04744,341,293.3008,14.29793,2.225572e-05,24.22208,1.625979,252.5836,0.5560347,0.0004225955,0.0001054868,0.003182838,0.0003443153,0.0009298232,0.002087622,0.002463672,0.0005738178,0.001462082,0.003601921
302,2.057443,269,243.2084,14.08832,2.350562e-05,22.7576,1.485133,204.0366,0.8254935,0.000424158,0.000105827,0.003191706,0.0003451552,0.0009056507,0.002043117,0.002412575,0.0005860456,0.001498694,0.003710683
303,2.067446,220,194.7806,13.87865,2.506738e-05,21.42103,1.363928,156.93,1.171679,0.0004257292,0.0001061689,0.00320061,0.0003459982,0.0008824075,0.002000018,0.00236305,0.0005986799,0.001536716,0.003824547
304,2.07745,182,151.7078,13.66839,2.705356e-05,20.198,1.257591,114.9806,1.587913,0.0004273091,0.0001065124,0.003209552,0.0003468443,0.0008600468,0.001958268,0.002315033,0.0006117393,0.001576221,0.003943847
305,2.087453,126,116.0857,13.45814,2.95995e-05,19.07611,1.163329,80.31939,2.053222,0.0004288978,0.0001068575,0.003218531,0.0003476935,0.0008385244,0.001917811,0.002268464,0.0006252433,0.001617289,0.004068943
306,2.097456,80,88.48652,13.24781,3.28567e-05,18.04457,1.079236,53.56758,2.531766,0.0004304954,0.0001072044,0.003227548,0.0003485458,0.000817799,0.001878594,0.002223286,0.000639213,0.001660005,0.004200227
307,2.107459,71,68.3194,13.03747,3.697985e-05,17.09399,1.003865,34.19247,2.975924,0.0004321019,0.000107553,0.003236603,0.0003494013,0.0007978318,0.001840566,0.002179443,0.0006536704,0.001704459,0.004338131
308,2.117463,56,54.30686,12.8271,4.210701e-05,16.21617,0.9360467,20.97862,3.333131,0.0004337175,0.0001079032,0.003245696,0.0003502599,0.0007785863,0.001803681,0.002136883,0.0006686391,0.001750748,0.004483123
309,2.127466,56,44.93244,12.61581,4.833388e-05,15.4039,0.8748111,12.46641,3.555576,0.0004353421,0.0001082552,0.003254827,0.0003511216,0.0007600281,0.001767893,0.002095557,0.0006841439,0.001798977,0.004635725
310,2.137469,46,38.77171,12.40452,5.568522e-05,14.65086,0.8193397,7.270005,3.610897,0.0004369759,0.0001086089,0.003263997,0.0003519866,0.0007421249,0.001733159,0.002055418,0.0007002114,0.001849258,0.004796524
311,2.147473,29,34.67153,12.19323,6.408847e-05,13.95144,0.7689372,4.250944,3.490717,0.0004386189,0.0001089643,0.003273206,0.0003528547,0.0007248463,0.001699438,0.00201642,0.0007168697,0.001901709,0.004966203
312,2.157476,36,31.80564,11.98193,7.335657e-05,13.30071,0.7230093,2.570475,3.213065,0.0004402711,0.0001093215,0.003282454,0.0003537261,0.0007081637,0.001666691,0.001978521,0.0007341488,0.001956462,0.005145614
313,2.167479,33,29.64345,11.77005,8.318804e-05,12.69426,0.6810458,1.664162,2.817278,0.0004419327,0.0001096804,0.003291741,0.0003546007,0.0006920499,0.001634881,0.00194168,0.0007520807,0.002013655,0.005335928
314,2.177482,33,27.88125,11.55817,9.319332e-05,12.12819,0.6426064,1.181219,2.354194,0.0004436038,0.0001100411,0.003301068,0.0003554786,0.0006764793,0.001603973,0.001905858,0.0007706994,0.002073438,0.005538943
315,2.187486,22,26.36403,11.34628,0.0001029565,11.599,0.60731,0.9187814,1.875542,0.0004452843,0.0001104036,0.003310434,0.0003563597,0.000661428,0.001573932,0.001871018,0.0007900414,0.002135973,0.005757705
316,2.197489,32,25.02233,11.1344,0.0001121418,11.10357,0.5748254,0.7670063,1.42515,0.0004469744,0.0001107679,0.00331984,0.0003572441,0.000646873,0.001544727,0.001837124,0.0008101453,0.002201438,0.00599765
317,2.207492,19,23.82574,10.92078,0.0001206554,10.6391,0.5448634,0.6698622,1.033453,0.0004486742,0.000111134,0.003329287,0.0003581318,0.0006327928,0.001516327,0.001804142,0.0008310528,0.002270022,0.006268578
318,2.217496,13,22.7602,10.70587,0.0001288715,10.20307,0.517171,0.6001951,0.7158453,0.0004503836,0.0001115019,0.003338773,0.0003590228,0.0006191669,0.001488702,0.001772039,0.0008528083,0.002341932,0.006587789
319,2.227499,17,21.81391,10.49097,0.0001379251,9.793209,0.4915258,0.5453304,0.4743857,0.0004521029,0.0001118716,0.003348301,0.0003599171,0.0006059761,0.001461825,0.001740786,0.0008754592,0.002417395,0.006984593
320,2.237502,9,20.97653,10.28122,0.0001500577,9.407479,0.4677321,0.4994261,0.3015911,0.000453832,0.0001122432,0.003357869,0.0003608148,0.0005932021,0.001435669,0.001710352,0.0008990566,0.002496655,0.007506055
321,2.247505,7,20.22552,10.07148,0.0001689686,9.044026,0.4456166,0.4597067,0.1848258,0.000455571,0.0001126166,0.003367478,0.0003617158,0.0005808274,0.001410208,0.001680709,0.0009236553,0.002579983,0.008223071
322,2.257509,21,19.54373,9.861731,0.0002000764,8.701171,0.425026,0.4247284,0.1101019,0.0004573201,0.0001129919,0.003377128,0.0003626203,0.0005688357,0.001385419,0.001651829,0.000949314,0.002667675,0.009234847
323,2.267512,16,18.91602,9.651985,0.0002505493,8.377391,0.4058238,0.3936274,0.06466724,0.0004590792,0.0001133691,0.003386821,0.0003635281,0.0005572112,0.001361277,0.001623687,0.0009760961,0.002760063,0.01066867
324,2.277515,11,18.32501,9.437037,0.0003289406,8.071302,0.3878886,0.3658067,0.03830185,0.0004608486,0.0001137482,0.003396554,0.0003644393,0.0005459392,0.00133776,0.001596258,0.00100407,0.002857525,0.01267122
325,2.287519,13,17.76327,9.218518,0.0004443051,7.781641,0.3711116,0.3408094,0.02359684,0.0004626281,0.0001141292,0.00340633,0.000365354,0.0005350056,0.001314847,0.001569517,0.001033308,0.002960515,0.01538805
326,2.297522,5,17.22793,9,0.00060479,7.507256,0.3553958,0.318265,0.01561876,0.000464418,0.000114512,0.003416148,0.0003662721,0.0005243969,0.001292518,0.001543443,0.001063891,0.003069622,0.01893066
327,2.307525,13,16.79242,8.859375,0.0008158802,7.247095,0.3406537,0.2978646,0.01132101,0.0004662183,0.0001148969,0.003426009,0.0003671936,0.0005141005,0.001270752,0.001518013,0.001095903,0.003185698,0.02333428
328,2.317528,10,16.37571,8.71875,0.001078669,7.000194,0.326807,0.2793468,0.008946819,0.0004680291,0.0001152836,0.003435912,0.0003681187,0.0005041041,0.001249531,0.001493206,0.001129438,0.003310122,0.02851566
329,2.327532,13,15.97545,8.578125,0.001388641,6.765668,0.3137847,0.2624889,0.007544874,0.0004698505,0.0001156723,0.003445859,0.0003690473,0.0004943963,0.001228837,0.001469001,0.001164596,0.003445305,0.03424358
330,2.337535,9,15.56813,8.415947,0.001735424,6.542707,0.3015229,0.2470999,0.006628409,0.0004716825,0.000116063,0.003455848,0.0003699793,0.0004849661,0.001208653,0.001445381,0.001201486,0.003595622,0.04013605
331,2.347538,10,15.15545,8.235631,0.002103819,6.330563,0.2899637,0.2330153,0.005960098,0.0004735252,0.0001164557,0.003465882,0.0003709149,0.0004758029,0.001188962,0.001422325,0.001240227,0.003768982,0.04569315
332,2.357542,12,14.75402,8.055316,0.002476075,6.128551,0.2790547,0.2200928,0.005428122,0.0004753788,0.0001168504,0.003475958,0.0003718541,0.0004668969,0.001169748,0.001399816,0.001280946,0.003979291,0.05036604
333,2.367545,14,14.36247,7.875,0.002834894,5.936035,0.268748,0.2082089,0.004980265,0.0004772433,0.0001172471,0.003486079,0.0003727968,0.0004582384,0.001150995,0.001377837,0.001323785,0.00424995,0.0536533
334,2.377548,10,13.98817,7.703125,0.003166231,5.752432,0.2590004,0.197256,0.004591303,0.0004791187,0.0001176458,0.003496244,0.0003737431,0.0004498184,0.00113269,0.001356372,0.001368898,0.004618246,0.05520752
335,2.387551,15,13.62192,7.53125,0.003461089,5.577201,0.2497721,0.1871398,0.004247882,0.0004810053,0.0001180465,0.003506454,0.0003746931,0.0004416283,0.001114818,0.001335404,0.00141645,0.005139961,0.05492307
336,2.397555,7,13.26334,7.359375,0.003716029,5.409841,0.2410271,0.1777778,0.003941886,0.000482903,0.0001184493,0.003516709,0.0003756466,0.0004336597,0.001097366,0.001314918,0.001466626,0.005892731,0.05296718
337,2.407558,10,12.91236,7.1875,0.003932535,5.249888,0.2327323,0.1690973,0.003667654,0.0004848119,0.0001188541,0.003527008,0.0003766038,0.0004259047,0.001080319,0.0012949,0.001519627,0.006975884,0.04973746
338,2.417561,13,12.56909,7.015625,0.004115606,5.096914,0.2248573,0.1610341,0.003420831,0.0004867322,0.0001192611,0.003537353,0.0003775647,0.0004183557,0.001063667,0.001275336,0.001575675,0.008503945,0.04576893
339,2.427565,4,12.23375,6.84375,0.004272069,4.950518,0.2173744,0.1535312,0.003197872,0.0004886639,0.0001196701,0.003547743,0.0003785292,0.0004110056,0.001047397,0.001256211,0.001635011,0.01059143,0.04162838
340,2.437568,9,11.90648,6.671875,0.004409055,4.810328,0.210258,0.1465382,0.002995814,0.0004906072,0.0001200812,0.00355818,0.0003794975,0.0004038474,0.001031497,0.001237513,0.001697906,0.01332816,0.03782341
341,2.447571,5,11.58729,6.5,0.004532942,4.676001,0.2034847,0.1400101,0.002812145,0.000492562,0.0001204945,0.003568662,0.0003804695,0.0003968744,0.001015956,0.00121923,0.001764655,0.01674762,0.03474279
342,2.457574,7,11.41273,6.464844,0.004648823,4.547214,0.1970328,0.1339069,0.002644717,0.0004945286,0.0001209099,0.003579191,0.0003814452,0.0003900805,0.001000764,0.001201348,0.001835587,0.0207944,0.03263817
343,2.467578,8,11.24569,6.429688,0.004760439,4.423666,0.1908822,0.1281925,0.002491687,0.0004965069,0.0001213274,0.003589766,0.0003824246,0.0003834594,0.0009859099,0.001183857,0.001911066,0.02530043,0.03165064
344,2.477581,7,11.08565,6.394531,0.004870385,4.305079,0.1850147,0.1228347,0.002351463,0.0004984972,0.0001217471,0.003600389,0.0003834079,0.0003770054,0.0009713839,0.001166745,0.001991499,0.02997997,0.03188318
345,2.487584,9,10.93214,6.359375,0.004980417,4.191189,0.179413,0.1178047,0.002222665,0.0005004994,0.000122169,0.003611058,0.0003843949,0.0003707128,0.0009571764,0.001150001,0.002077338,0.03445084,0.0335263
346,2.497588,9,10.78489,6.324219,0.005091751,4.081754,0.1740614,0.1130762,0.002104094,0.0005025138,0.0001225931,0.003621775,0.0003853857,0.0003645765,0.0009432783,0.001133615,0.002169088,0.03828294,0.03706073
347,2.507591,6,10.64435,6.289062,0.005205293,3.976543,0.1689454,0.1086259,0.001994702,0.0005045403,0.0001230194,0.00363254,0.0003863804,0.0003585912,0.0009296806,0.001117577,0.002267315,0.04106876,0.04358621
348,2.517594,8,10.51221,6.253906,0.005321778,3.875343,0.1640511,0.1044323,0.001893572,0.0005065791,0.0001234479,0.003643353,0.000387379,0.0003527519,0.0009163747,0.001101876,0.002372655,0.04250422,0.05535263
349,2.527597,18,10.39233,6.21875,0.005441852,3.777952,0.1593662,0.1004761,0.001799897,0.0005086303,0.0001238787,0.003654214,0.0003883814,0.0003470541,0.0009033523,0.001086504,0.002485827,0.04246053,0.07658571
350,2.537601,3,10.29198,6.183594,0.005566113,3.684183,0.1548787,0.09673982,0.001712966,0.0005106939,0.0001243117,0.003665124,0.0003893877,0.0003414932,0.0008906055,0.001071451,0.002607639,0.04101916,0.1146839
351,2.547604,14,10.22336,6.148438,0.005695133,3.593857,0.1505779,0.09320751,0.001632151,0.0005127702,0.000124747,0.003676083,0.0003903979,0.0003360648,0.0008781265,0.001056709,0.002739009,0.03845197,0.1817879
352,2.557607,11,10.20535,6.113281,0.005829486,3.506808,0.1464534,0.08986462,0.001556893,0.0005148591,0.0001251846,0.003687091,0.0003914121,0.0003307648,0.0008659078,0.001042269,0.002880982,0.03515718,0.2965622
353,2.567611,11,10.26499,6.078125,0.00596978,3.42288,0.1424959,0.08669788,0.001486698,0.0005169608,0.0001256245,0.003698148,0.0003924302,0.0003255891,0.0008539423,0.001028123,0.003034747,0.03157944,0.4857761
354,2.577614,16,10.43805,6.042969,0.006116731,3.341926,0.1386963,0.08369517,0.001421124,0.0005190754,0.0001260667,0.003709256,0.0003934523,0.0003205339,0.0008422231,0.001014262,0.003201667,0.02813646,0.7849601
355,2.587617,17,10.76776,6.007812,0.006271286,3.263807,0.1350465,0.08084538,0.001359774,0.0005212031,0.0001265113,0.003720413,0.0003944784,0.0003155955,0.0008307434,0.00100068,0.003383311,0.02516671,1.237162
356,2.59762,11,11.30064,5.972656,0.006434851,3.188393,0.1315387,0.07813833,0.001302297,0.0005233438,0.0001269582,0.003731621,0.0003955086,0.0003107703,0.0008194967,0.0009873694,0.003581493,0.02290763,1.888792
357,2.607624,16,12.07875,5.9375,0.006609681,3.115559,0.1281656,0.07556466,0.001248373,0.0005254977,0.0001274075,0.00374288,0.0003965427,0.0003060548,0.0008084768,0.0009743222,0.003798333,0.02150943,2.781909
358,2.617627,12,13.12877,5.902344,0.006799527,3.04519,0.1249204,0.07311578,0.001197717,0.000527665,0.0001278592,0.00375419,0.0003975809,0.0003014458,0.0007976777,0.0009615317,0.004036349,0.0210875,3.943216
359,2.62763,8,14.44938,5.867188,0.00701065,2.977176,0.1217968,0.07078377,0.001150072,0.0005298457,0.0001283133,0.003765551,0.0003986232,0.0002969401,0.0007870934,0.0009489915,0.004298641,0.02181887,5.371299
360,2.637634,23,15.99975,5.832031,0.007253332,2.911414,0.1187887,0.06856132,0.001105203,0.0005320399,0.0001287698,0.003776963,0.0003996696,0.0002925347,0.0007767183,0.0009366948,0.004589243,0.02409774,7.025067
361,2.647637,19,17.69329,5.796875,0.007544003,2.847804,0.1158906,0.06644169,0.001062901,0.0005342478,0.0001292287,0.003788428,0.0004007202,0.0002882265,0.0007665469,0.0009246356,0.004913926,0.02877938,8.817142
362,2.65764,26,19.39979,5.761719,0.007908045,2.786254,0.1130971,0.06441864,0.001022974,0.0005364695,0.0001296901,0.003799945,0.0004017749,0.0002840128,0.000756574,0.0009128077,0.005281938,0.03755505,10.61571
363,2.667643,27,20.95829,5.726562,0.008383237,2.726676,0.1104032,0.06248642,0.0009852479,0.000538705,0.000130154,0.003811514,0.0004028337,0.0002798907,0.0007467944,0.0009012053,0.005709766,0.05350436,12.25677
364,2.677647,16,22.19986,5.691406,0.009023575,2.668987,0.1078044,0.06063967,0.0009495643,0.0005409546,0.0001306204,0.003823136,0.0004038967,0.0002758577,0.0007372032,0.0008898226,0.006228947,0.08185149,13.56617
365,2.68765,23,22.97766,5.65625,0.009902925,2.613108,0.1052962,0.05887344,0.0009157789,0.0005432183,0.0001310893,0.003834812,0.000404964,0.0002719113,0.0007277955,0.0008786542,0.006901568,0.1308932,14.38873
366,2.697653,32,23.19898,5.621094,0.0111176,2.558964,0.1028744,0.05718313,0.0008837599,0.0005454962,0.0001315607,0.003846541,0.0004060355,0.0002680489,0.0007185667,0.0008676946,0.007849466,0.2129601,14.61927
367,2.707657,23,22.85058,5.585938,0.01278659,2.506484,0.1005351,0.05556444,0.0008533865,0.0005477884,0.0001320347,0.003858324,0.0004071112,0.0002642681,0.0007095122,0.0008569388,0.009306184,0.3451211,14.22722
368,2.71766,22,22.00662,5.550781,0.01504796,2.455601,0.09827456,0.0540134,0.0008245482,0.0005500952,0.0001325112,0.003870162,0.0004081913,0.0002605668,0.0007006278,0.0008463817,0.01170383,0.5491865,13.26442
369,2.727663,22,20.81445,5.515625,0.01804999,2.40625,0.09608937,0.0525263,0.0007971435,0.0005524165,0.0001329903,0.003882053,0.0004092756,0.0002569427,0.0006919092,0.0008360184,0.01580864,0.8504603,11.85208
370,2.737666,23,19.46452,5.480469,0.02193609,2.358371,0.09397618,0.05109967,0.0007710793,0.0005547526,0.000133472,0.003894,0.0004103642,0.0002533936,0.0006833523,0.0008258443,0.02291642,1.274756,10.15347
371,2.74767,16,18.15455,5.445312,0.02682353,2.311906,0.09193188,0.04973029,0.0007462697,0.0005571035,0.0001339563,0.003906002,0.0004114572,0.0002499175,0.0006749531,0.0008158547,0.03510888,1.843479,8.342764
372,2.757673,21,17.05569,5.410156,0.0327775,2.266799,0.08995349,0.04841514,0.0007226356,0.0005594694,0.0001344433,0.00391806,0.0004125546,0.0002465125,0.0006667077,0.0008060453,0.05555036,2.567148,6.577429
373,2.767676,17,16.2862,5.375,0.03978366,2.222999,0.08803823,0.04715139,0.0007001041,0.0005618504,0.000134933,0.003930173,0.0004136564,0.0002431765,0.0006586125,0.0007964116,0.08876995,3.438434,4.978581
