ROI backgr, sum

Spectrum                                       Si       P     Ar      Ni       Zn       Ga       Rh
20230626_CVD_2808_60s_20x20ptsdet_1_1_15     -274    -218    -78    -967    -1620    -2034    -5517
20230626_CVD_2808_60s_20x20ptsdet_1_1_16     -264    -206    -67    -967    -1694    -2111    -5645
20230626_CVD_2808_60s_20x20ptsdet_1_1_17     -247    -185    -60    -988    -1605    -1986    -5472
20230626_CVD_2808_60s_20x20ptsdet_1_1_18     -264    -219    -66   -1012    -1781    -2217    -5659
20230626_CVD_2808_60s_20x20ptsdet_1_1_19     -277    -224    -84    -988    -1636    -2106    -5666
20230626_CVD_2808_60s_20x20ptsdet_1_1_2      -249    -185    -89    -988    -1676    -2152    -5602
20230626_CVD_2808_60s_20x20ptsdet_1_1_3      -259    -206    -57    -943    -1597    -2050    -5621
20230626_CVD_2808_60s_20x20ptsdet_1_1_4      -286    -240    -90   -1048    -1643    -2119    -5626
20230626_CVD_2808_60s_20x20ptsdet_1_1_5      -278    -227    -69    -956    -1672    -2129    -5677
20230626_CVD_2808_60s_20x20ptsdet_1_1_6      -279    -223    -97   -1006    -1781    -2194    -5612
20230626_CVD_2808_60s_20x20ptsdet_1_1_7      -285    -235    -98   -1026    -1709    -2123    -5604
20230626_CVD_2808_60s_20x20ptsdet_1_1_8      -272    -212    -72    -994    -1677    -2168    -5585
20230626_CVD_2808_60s_20x20ptsdet_1_1_9      -294    -247    -75    -919    -1614    -2089    -5672
20230626_CVD_2808_60s_20x20ptsdet_1_2_0      -286    -242    -88    -962    -1571    -2109    -5648
20230626_CVD_2808_60s_20x20ptsdet_1_2_1      -280    -234    -85    -920    -1599    -2014    -5634
20230626_CVD_2808_60s_20x20ptsdet_1_2_10     -271    -220    -70    -994    -1667    -2067    -5608
20230626_CVD_2808_60s_20x20ptsdet_1_2_11     -259    -208    -91    -966    -1637    -2029    -5624
20230626_CVD_2808_60s_20x20ptsdet_1_2_12     -276    -240    -70    -995    -1587    -2110    -5666
20230626_CVD_2808_60s_20x20ptsdet_1_2_13     -272    -213    -68    -959    -1504    -1947    -5674
20230626_CVD_2808_60s_20x20ptsdet_1_2_14     -279    -229   -102    -946    -1609    -1929    -5618
20230626_CVD_2808_60s_20x20ptsdet_1_2_15     -252    -200    -80   -1008    -1711    -2218    -5665
20230626_CVD_2808_60s_20x20ptsdet_1_2_16     -265    -194    -96    -995    -1726    -2112    -5721
20230626_CVD_2808_60s_20x20ptsdet_1_2_17     -267    -205    -72    -969    -1702    -2092    -5500
20230626_CVD_2808_60s_20x20ptsdet_1_2_18     -263    -193    -77   -1007    -1748    -2162    -5582
20230626_CVD_2808_60s_20x20ptsdet_1_2_19     -267    -211    -74    -967    -1611    -2041    -5661
20230626_CVD_2808_60s_20x20ptsdet_1_2_2      -255    -196    -74    -954    -1677    -2171    -5554
20230626_CVD_2808_60s_20x20ptsdet_1_2_3      -257    -213    -69   -1022    -1724    -2131    -5678
20230626_CVD_2808_60s_20x20ptsdet_1_2_4      -280    -237    -85    -997    -1667    -2070    -5748
20230626_CVD_2808_60s_20x20ptsdet_1_2_5      -266    -211    -83    -974    -1690    -2170    -5659
20230626_CVD_2808_60s_20x20ptsdet_1_2_6      -290    -232    -75   -1011    -1708    -2153    -5696
20230626_CVD_2808_60s_20x20ptsdet_1_2_7      -273    -226    -65   -1000    -1662    -1968    -5616
