ROI backgr, sum

Spectrum                                     Si       P     Ar      Ni       Zn       Ga       Rh
20230613_CVD_2808_60s_10x10ptsdet_2_5_6    -273    -223    -58    -963    -1582    -1883    -5446
20230613_CVD_2808_60s_10x10ptsdet_2_5_7    -274    -218    -61    -986    -1621    -1988    -5290
20230613_CVD_2808_60s_10x10ptsdet_2_5_8    -272    -217    -74   -1023    -1687    -1961    -5439
20230613_CVD_2808_60s_10x10ptsdet_2_5_9    -283    -231    -68    -985    -1592    -1966    -5335
20230613_CVD_2808_60s_10x10ptsdet_2_6_0    -301    -240    -78    -961    -1528    -2034    -6617
20230613_CVD_2808_60s_10x10ptsdet_2_6_1    -284    -226    -61    -907    -1576    -2070    -5939
20230613_CVD_2808_60s_10x10ptsdet_2_6_2    -246    -195    -73    -979    -1609    -2088    -5571
20230613_CVD_2808_60s_10x10ptsdet_2_6_3    -267    -210    -49   -1027    -1678    -2108    -5393
20230613_CVD_2808_60s_10x10ptsdet_2_6_4    -274    -227    -78    -960    -1576    -1989    -5469
20230613_CVD_2808_60s_10x10ptsdet_2_6_5    -249    -192    -43   -1006    -1686    -2115    -5382
20230613_CVD_2808_60s_10x10ptsdet_2_6_6    -283    -231    -52    -995    -1628    -1980    -5438
20230613_CVD_2808_60s_10x10ptsdet_2_6_7    -270    -210    -56    -909    -1507    -1992    -5245
20230613_CVD_2808_60s_10x10ptsdet_2_6_8    -286    -235    -88   -1039    -1723    -2095    -5244
20230613_CVD_2808_60s_10x10ptsdet_2_6_9    -267    -215    -77    -916    -1526    -1990    -5402
20230613_CVD_2808_60s_10x10ptsdet_2_7_0    -255    -190    -75   -1029    -1747    -2204    -6601
20230613_CVD_2808_60s_10x10ptsdet_2_7_1    -292    -234    -88    -942    -1597    -2033    -5651
20230613_CVD_2808_60s_10x10ptsdet_2_7_2    -265    -219    -60    -983    -1655    -2128    -5496
20230613_CVD_2808_60s_10x10ptsdet_2_7_3    -293    -242   -101    -953    -1578    -1921    -5510
20230613_CVD_2808_60s_10x10ptsdet_2_7_4    -260    -214    -93    -951    -1598    -2100    -5374
20230613_CVD_2808_60s_10x10ptsdet_2_7_5    -263    -217    -78   -1001    -1648    -1935    -5275
20230613_CVD_2808_60s_10x10ptsdet_2_7_6    -247    -193    -55    -990    -1702    -2117    -5284
20230613_CVD_2808_60s_10x10ptsdet_2_7_7    -273    -226    -66    -978    -1638    -2090    -5212
20230613_CVD_2808_60s_10x10ptsdet_2_7_8    -283    -233    -85    -981    -1575    -1942    -5252
20230613_CVD_2808_60s_10x10ptsdet_2_7_9    -282    -230    -82    -913    -1501    -2057    -5372
