ROI net sum

Spectrum                                      Si    P   Ar   Ni    Zn    Ga   Rh
20230621_CVD_2808_60s_20x20ptsdet_1_15_16 321691 7245  267 1029   283 20063 8343
20230621_CVD_2808_60s_20x20ptsdet_1_15_17 321105 7408  278 1021   332 20008 7965
20230621_CVD_2808_60s_20x20ptsdet_1_15_18 321221 7103  235  996   289 20211 8007
20230621_CVD_2808_60s_20x20ptsdet_1_15_19 322131 7217  284  992   401 19951 8096
20230621_CVD_2808_60s_20x20ptsdet_1_15_2  320964 7199  281 1084   386 20154 8066
20230621_CVD_2808_60s_20x20ptsdet_1_15_3  320641 7156  299  990   491 20317 8289
20230621_CVD_2808_60s_20x20ptsdet_1_15_4  320961 7195  238 1125   357 20266 8395
20230621_CVD_2808_60s_20x20ptsdet_1_15_5  320128 7231  296  982   294 20178 7976
20230621_CVD_2808_60s_20x20ptsdet_1_15_6  320638 7242  232  871   362 19997 8084
20230621_CVD_2808_60s_20x20ptsdet_1_15_7  321588 7120  231 1095   464 20310 8207
20230621_CVD_2808_60s_20x20ptsdet_1_15_8  320850 7090  227  985   271 20040 8329
20230621_CVD_2808_60s_20x20ptsdet_1_15_9  320448 7307  244  894   417 19876 7854
20230621_CVD_2808_60s_20x20ptsdet_1_16_0  320950 7247  256  979   313 20413 8489
20230621_CVD_2808_60s_20x20ptsdet_1_16_1  320643 7150  246  952   329 20088 8022
20230621_CVD_2808_60s_20x20ptsdet_1_16_10 322218 7258  242  981   318 20081 7957
20230621_CVD_2808_60s_20x20ptsdet_1_16_11 320856 7175  247 1067   447 20017 8002
20230621_CVD_2808_60s_20x20ptsdet_1_16_12 320975 7204  242 1146   595 20155 8171
20230621_CVD_2808_60s_20x20ptsdet_1_16_13 321401 7310  252 1006   472 20167 8199
20230621_CVD_2808_60s_20x20ptsdet_1_16_14 321168 7388  245 1016   400 20308 8283
20230621_CVD_2808_60s_20x20ptsdet_1_16_15 321420 7280  269 1104   489 20332 8300
20230621_CVD_2808_60s_20x20ptsdet_1_16_16 322579 7263  286 1088   396 20403 8266
20230621_CVD_2808_60s_20x20ptsdet_1_16_17 322342 7280  212 1029   449 20600 8064
20230621_CVD_2808_60s_20x20ptsdet_1_16_18 321122 7212  243  964   430 20304 8316
20230621_CVD_2808_60s_20x20ptsdet_1_16_19 321224 7438  280  986   422 20417 8007
20230621_CVD_2808_60s_20x20ptsdet_1_16_2  322218 7269  239  968   261 20185 8204
20230621_CVD_2808_60s_20x20ptsdet_1_16_3  321016 7310  242 1017   366 20138 8231
20230621_CVD_2808_60s_20x20ptsdet_1_16_4  319141 7312  272 1091   319 20094 8040
20230621_CVD_2808_60s_20x20ptsdet_1_16_5  319889 7214  240 1046   367 20211 8171
20230621_CVD_2808_60s_20x20ptsdet_1_16_6  320898 7352  260 1047   325 20259 8010
20230621_CVD_2808_60s_20x20ptsdet_1_16_7  321387 7619  281  889   263 20199 8418
20230621_CVD_2808_60s_20x20ptsdet_1_16_8  320640 7194  244 1100   347 20223 8118
20230621_CVD_2808_60s_20x20ptsdet_1_16_9  320906 7312  210 1084   365 20183 8216
20230621_CVD_2808_60s_20x20ptsdet_1_17_0  322523 7190  251 1039   361 20080 8182
20230621_CVD_2808_60s_20x20ptsdet_1_17_1  321918 7387  300 1013   420 20185 7993
20230621_CVD_2808_60s_20x20ptsdet_1_17_10 319870 7259  265 1041   324 20292 8212
20230621_CVD_2808_60s_20x20ptsdet_1_17_11 319040 7238  254 1038   442 20253 8046
20230621_CVD_2808_60s_20x20ptsdet_1_17_12 319686 7248  266 1087   472 20179 8031
20230621_CVD_2808_60s_20x20ptsdet_1_17_13 319054 7116  253  982   404 20162 7976
20230621_CVD_2808_60s_20x20ptsdet_1_17_14 318836 7196  269  994   278 20229 7908
20230621_CVD_2808_60s_20x20ptsdet_1_17_15 319344 7221  285 1041   426 20008 8036
20230621_CVD_2808_60s_20x20ptsdet_1_17_16 320088 7245  265 1037   369 20339 7773
20230621_CVD_2808_60s_20x20ptsdet_1_17_17 319354 7127  258 1037   461 20007 7966
20230621_CVD_2808_60s_20x20ptsdet_1_17_18 318909 7171  267 1019   229 19971 7923
20230621_CVD_2808_60s_20x20ptsdet_1_17_19 319370 7147  219  912   177 20135 7909
20230621_CVD_2808_60s_20x20ptsdet_1_17_2  322421 7272  236 1061   312 20210 8153
20230621_CVD_2808_60s_20x20ptsdet_1_17_3  320260 7328  233 1040   416 20208 8366
20230621_CVD_2808_60s_20x20ptsdet_1_17_4  321764 7260  276 1011   337 20244 8204
20230621_CVD_2808_60s_20x20ptsdet_1_17_5  320004 7264  251 1017   269 20086 8276
20230621_CVD_2808_60s_20x20ptsdet_1_17_6  319944 7164  217  993   428 19912 8211
20230621_CVD_2808_60s_20x20ptsdet_1_17_7  320252 7234  260  936   346 19997 7934
20230621_CVD_2808_60s_20x20ptsdet_1_17_8  320717 7320  248 1119   379 19950 8178
20230621_CVD_2808_60s_20x20ptsdet_1_17_9  320577 7216  245 1100   283 20212 8152
20230621_CVD_2808_60s_20x20ptsdet_1_18_0  318591 7132  238 1156   357 20186 8553
