"row";"column";"Si_Ka";"Si_Kb";"P_Ka";"P_Kb";"Ni_Ka";"Ni_Kb";"Ga_Ka";"Ga_Kb";"Ga_L1";"Ga_L2";"Ga_L3";"Rh_L1";"Rh_L2";"Rh_L3";"s(Si_Ka)";"s(Si_Kb)";"s(P_Ka)";"s(P_Kb)";"s(Ni_Ka)";"s(Ni_Kb)";"s(Ga_Ka)";"s(Ga_Kb)";"s(Ga_L1)";"s(Ga_L2)";"s(Ga_L3)";"s(Rh_L1)";"s(Rh_L2)";"s(Rh_L3)";"chisq"
20;1;830.851;721.551;600.884;357.5;105.354;77.0885;3.98718;19.5093;813.653;514.583;526.79;30.0158;50.7354;75.8382;92.4681;72.8345;51.4138;37.8128;41.9146;47.7905;54.387;65.1561;53.2055;159.132;177.48;28.3831;25.0661;22.755;2.60108
21;0;348352;14897.2;7406.81;506.924;1102.08;407.963;22332.9;3054.96;4.168;481.469;429.638;102.408;213.434;410.6;671.292;265.21;90.6148;31.3198;45.9668;43.5852;158.797;81.8671;37.0467;76.9609;75.0967;22.7103;22.2088;24.6795;2.43933
21;1;883.565;765.535;646.645;415.945;111.645;91.7034;6.58964;11.0205;897.219;573.506;587.17;17.4875;51.164;85.0075;92.5227;64.4272;50.7519;38.7366;41.2961;47.7832;54.2544;65.1696;52.0168;142.205;170.247;24.5167;22.6686;21.4343;2.79483
22;0;350166;14523.5;7672.88;563.851;1156.79;372.734;22397.3;3131.56;13.9031;232.303;789.218;27.6212;160.691;345.413;665.494;265.902;92.2252;32.5988;46.5274;42.8381;159.073;83.0061;38.5308;81.9288;82.241;20.7764;21.2136;24.3499;2.47267
22;1;874.951;755.626;635.462;404.435;88.4214;69.2234;4.56463;11.0005;890.366;562.556;576.393;31.8088;46.0882;85.0076;74.7233;62.7497;41.9367;36.5;39.8531;46.864;54.6968;65.5943;42.4917;163.004;174.768;29.1963;25.4072;22.3767;2.71101
23;0;349119;15280;7281.15;418.923;1123.12;495.396;22256.7;3180.59;12.2344;391.788;602.703;38.0394;217.923;341.311;665.835;266.871;89.8927;29.9661;45.9308;44.0628;158.345;81.9688;36.7789;78.5636;78.7758;20.0028;21.6556;23.5588;2.64115
23;1;869.614;751.162;633.425;404.615;113.513;77.5737;4.94442;13.9795;897.97;561.094;569.579;22.2198;63.6364;102.283;92.0161;74.7304;51.4826;43.1881;41.2344;46.8432;53.9681;65.4193;54.2288;173.899;197.238;24.157;23.3377;22.8015;2.7251
24;0;349047;14451;7447.66;551.427;1105.16;424.379;22190.9;3100.8;57.1496;310.416;590.474;97.5427;162.587;350.137;666.95;262.695;90.9386;32.3204;46.1022;43.8316;158.312;81.4101;35.7398;78.8653;78.5538;21.8079;20.7268;23.6237;2.23792
24;1;857.536;745.807;632.497;403.853;116.591;84.5287;3.21506;14.3148;865.849;538.608;546.922;9.69402;50.1811;85.2827;77.6804;63.7479;41.2648;38.5386;40.8573;46.8701;53.6248;64.6079;42.5061;153.967;167.895;25.8952;23.4013;21.5789;2.65335
25;0;348823;14855.8;7405.72;507.641;1101.01;402.803;22504.8;3113.99;3.04309;464.581;445.966;15.851;223.507;332.946;662.709;264.031;90.7942;31.8609;46.0881;43.2723;159.019;82.0562;36.8509;81.1691;78.2879;19.2952;22.3324;23.5421;2.41563
25;1;888.29;778.42;667.245;441.632;117.808;73.0069;6.4753;16.4769;859.36;559.655;576.042;17.996;34.5354;79.4239;91.6237;73.9948;54.1603;42.2857;41.821;46.8735;53.7273;65.5979;51.3242;166.847;184.409;28.0147;24.3357;21.8733;2.71692
26;0;350083;14495.2;7423.47;525.152;1125.01;377.459;22616.4;3124.95;36.396;391.645;626.029;64.9267;150.046;419.367;672.924;265.623;90.8622;31.5405;46.3111;42.9126;159.613;82.0422;37.9157;81.363;80.0123;21.1377;20.7125;24.6294;2.55171
