ROI backgr, sum

Spectrum                                       Si       P     Ar       Ni       Zn       Ga       Rh
20230627_CVD_2546_60s_20x20ptsdet_1_16_6     -262    -211    -72    -1023    -1782    -2193    -5302
20230627_CVD_2546_60s_20x20ptsdet_1_16_7     -256    -211    -94    -1017    -1715    -2222    -5300
20230627_CVD_2546_60s_20x20ptsdet_1_16_8     -252    -196    -81    -1052    -1846    -2244    -5259
20230627_CVD_2546_60s_20x20ptsdet_1_16_9     -255    -209    -58    -1011    -1737    -2144    -5206
20230627_CVD_2546_60s_20x20ptsdet_1_17_0     -269    -226    -89    -1063    -1852    -2268    -5338
20230627_CVD_2546_60s_20x20ptsdet_1_17_1     -279    -235    -92    -1030    -1787    -2245    -5251
20230627_CVD_2546_60s_20x20ptsdet_1_17_10    -268    -225    -75    -1024    -1798    -2218    -5164
20230627_CVD_2546_60s_20x20ptsdet_1_17_11    -261    -215    -91    -1049    -1767    -2237    -5257
20230627_CVD_2546_60s_20x20ptsdet_1_17_12    -268    -226    -95    -1021    -1760    -2145    -5214
20230627_CVD_2546_60s_20x20ptsdet_1_17_13    -258    -214    -66     -913    -1747    -2135    -5183
20230627_CVD_2546_60s_20x20ptsdet_1_17_14    -281    -238    -82    -1069    -1890    -2315    -5186
20230627_CVD_2546_60s_20x20ptsdet_1_17_15    -251    -205    -64    -1048    -1782    -2147    -5191
20230627_CVD_2546_60s_20x20ptsdet_1_17_16    -264    -221    -65     -928    -1580    -2114    -5256
20230627_CVD_2546_60s_20x20ptsdet_1_17_17    -263    -209    -93     -988    -1662    -2067    -5196
20230627_CVD_2546_60s_20x20ptsdet_1_17_18    -265    -225    -99    -1011    -1785    -2255    -5215
20230627_CVD_2546_60s_20x20ptsdet_1_17_19    -262    -221    -89     -994    -1734    -2172    -5068
20230627_CVD_2546_60s_20x20ptsdet_1_17_2     -246    -191    -68    -1010    -1824    -2243    -5268
20230627_CVD_2546_60s_20x20ptsdet_1_17_3     -260    -219    -82    -1038    -1786    -2277    -5222
20230627_CVD_2546_60s_20x20ptsdet_1_17_4     -251    -213    -67    -1080    -1833    -2176    -5360
20230627_CVD_2546_60s_20x20ptsdet_1_17_5     -260    -215    -79    -1012    -1703    -2166    -5314
20230627_CVD_2546_60s_20x20ptsdet_1_17_6     -254    -212    -71    -1052    -1813    -2248    -5267
20230627_CVD_2546_60s_20x20ptsdet_1_17_7     -271    -236    -95    -1065    -1777    -2106    -5335
20230627_CVD_2546_60s_20x20ptsdet_1_17_8     -270    -224    -76    -1029    -1708    -2044    -5206
20230627_CVD_2546_60s_20x20ptsdet_1_17_9     -250    -205    -94     -950    -1669    -2162    -5260
20230627_CVD_2546_60s_20x20ptsdet_1_18_0     -251    -203    -69     -999    -1684    -2141    -5296
20230627_CVD_2546_60s_20x20ptsdet_1_18_1     -269    -230    -75    -1054    -1774    -2241    -5186
20230627_CVD_2546_60s_20x20ptsdet_1_18_10    -266    -210    -62    -1070    -1795    -2141    -5333
20230627_CVD_2546_60s_20x20ptsdet_1_18_11    -275    -229    -88    -1013    -1767    -2239    -5305
20230627_CVD_2546_60s_20x20ptsdet_1_18_12    -256    -209    -92     -991    -1742    -2141    -5276
